AR,taper,sweep,root_chord,vlm_xnp,ab_xnp,span,MAC
1.9999999999999998,0.12742749857031338,15.0,10.0,0.42541762209414546,0.5741334105855564,11.274274985703132,6.7626832910171055
1.9999999999999998,0.12742749857031338,22.5,10.0,0.8383759768448565,0.8860680161272213,11.274274985703132,6.7626832910171055
1.9999999999999998,0.12742749857031338,30.0,10.0,1.304515245666578,1.233610172481161,11.274274985703132,6.7626832910171055
1.9999999999999998,0.12742749857031338,37.5,10.0,1.8504601384976955,1.6377259066447856,11.274274985703132,6.7626832910171055
1.9999999999999998,0.12742749857031338,45.0,10.0,2.5168311128054754,2.131701279157307,11.274274985703132,6.7626832910171055
1.9999999999999998,0.12742749857031338,52.5,10.0,3.369879736619083,2.7739143906394643,11.274274985703132,6.7626832910171055
1.9999999999999998,0.12742749857031338,60.0,10.0,4.530520503553045,3.679578917000339,11.274274985703132,6.7626832910171055
1.9999999999999998,0.12742749857031338,67.5,10.0,6.27622783072092,5.115824424857516,11.274274985703132,6.7626832910171055
1.9999999999999998,0.12742749857031338,75.0,10.0,9.473352445923778,7.8819196279105395,11.274274985703132,6.7626832910171055
4.0,0.12742749857031338,-75.0,10.0,-14.387398283734129,-15.695349390496638,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,-67.5,10.0,-9.552012534132505,-10.176296704079048,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,-60.0,10.0,-7.113197310853092,-7.314646731967719,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,-52.5,10.0,-5.570835519917919,-5.512075298867493,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,-45.0,10.0,-4.445490903519592,-4.234657128538448,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,-37.5,10.0,-3.541436932488693,-3.252321115209916,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,-30.0,10.0,-2.7649616341844814,-2.4486391333727293,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,-22.5,10.0,-2.0647049492913494,-1.7573216607851216,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,-15.0,10.0,-1.408448498838758,-1.1366771311452217,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,-7.5,10.0,-0.7730252854915028,-0.5578060281110833,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,0.0,10.0,-0.1391476856916415,0.0015885935786073557,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,7.5,10.0,0.511596077164059,0.5607660501661692,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,15.0,10.0,1.1991936950911728,1.1392722203686103,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,22.5,10.0,1.9478790063256217,1.7595167015217863,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,30.0,10.0,2.789819578195566,2.450417766166865,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,37.5,10.0,3.7715591258170615,3.253660555083065,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,45.0,10.0,4.966172822656716,4.235523054915581,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,52.5,10.0,6.500388093591154,5.512422310596419,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,60.0,10.0,8.622363988865262,7.314420308436492,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,67.5,10.0,11.905760205513394,10.17543580177839,22.548549971406267,6.7626832910171055
4.0,0.12742749857031338,75.0,10.0,18.053659177204725,15.693789726407248,22.548549971406267,6.7626832910171055
8.000000000000002,0.12742749857031338,-75.0,10.0,-29.030376176134286,-31.308575157164526,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,-67.5,10.0,-18.817820717530804,-20.281580409149278,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,-60.0,10.0,-13.685869412673172,-14.568938638064955,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,-52.5,10.0,-10.50419066876814,-10.973800927960038,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,-45.0,10.0,-8.246128680749322,-8.428228680701778,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,-37.5,10.0,-6.479340950914421,-6.472078572059962,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,-30.0,10.0,-4.99141818185898,-4.872555072260588,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,-22.5,10.0,-3.666665500542701,-3.4971805974334695,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,-15.0,10.0,-2.4333803935020613,-2.26269828385654,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,-7.5,10.0,-1.2423820562568804,-1.1114491472615537,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,0.0,10.0,-0.054648372554740976,0.00101399643987779,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,7.5,10.0,1.165755428750525,1.1129996487235363,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,15.0,10.0,2.457016019441366,2.263437874935354,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,22.5,10.0,3.8650340230610425,3.4970834260831154,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,30.0,10.0,5.450927447418322,4.871661025704563,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,37.5,10.0,7.304065819028399,6.470428668554916,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,45.0,10.0,9.564714928345104,8.425853107819922,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,52.5,10.0,12.479435024038679,10.970721554207229,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,60.0,10.0,16.53359834479293,14.565174607558,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,67.5,10.0,22.840784616220063,20.277153655754898,45.09709994281255,6.7626832910171055
8.000000000000002,0.12742749857031338,75.0,10.0,34.699928140360335,31.303515090507194,45.09709994281255,6.7626832910171055
15.999999999999993,0.12742749857031338,-75.0,10.0,-59.278381341350354,-62.52638227708565,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,-67.5,10.0,-38.13003672132035,-40.48063242995944,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,-60.0,10.0,-27.419957203453666,-29.064211275465333,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,-52.5,10.0,-20.802344345532312,-21.883186971130137,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,-45.0,10.0,-16.154430405891382,-16.80149868093368,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,-37.5,10.0,-12.575089536184713,-12.89872620629466,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,-30.0,10.0,-9.61256625590814,-9.709190882110994,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,-22.5,10.0,-7.00859389038508,-6.96788946748925,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,-15.0,10.0,-4.609736242757258,-4.508292080513929,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,-7.5,10.0,-2.3078220971829335,-2.215088424072848,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,0.0,10.0,-0.020229681426404036,0.0005925253778868017,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,7.5,10.0,2.3267463653762546,2.2152662248644694,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,15.0,10.0,4.808622588730098,4.506737946249994,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,22.5,10.0,7.514235264301291,6.964596377476501,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,30.0,10.0,10.561310585635049,9.704314473454764,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,37.5,10.0,14.119010750032489,12.892433767211166,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,45.0,10.0,18.461421020163602,16.793939067059835,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,52.5,10.0,24.064908636114307,21.874493728732755,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,60.0,10.0,31.86942657203468,29.054512439017227,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,67.5,10.0,44.04913601661633,40.47005950893988,90.19419988562504,6.7626832910171055
15.999999999999993,0.12742749857031338,75.0,10.0,67.08068082485926,62.51507669448997,90.19419988562504,6.7626832910171055
31.99999999999999,0.12742749857031338,-75.0,10.0,-120.88061244844299,-124.95740430893908,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,-67.5,10.0,-77.6721528848769,-80.87242079680529,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,-60.0,10.0,-55.6314706406712,-58.04721950934141,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,-52.5,10.0,-41.96670907741038,-43.693744389727044,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,-45.0,10.0,-32.38815368607883,-33.5396951990446,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,-37.5,10.0,-25.05032390671129,-25.744071213559916,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,-30.0,10.0,-19.034806273498933,-19.37537471132073,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,-22.5,10.0,-13.804282123803532,-13.903478379916466,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,-15.0,10.0,-9.029585338008022,-8.995219155358363,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,-7.5,10.0,-4.490034305711393,-4.419887360513978,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,0.0,10.0,-0.007192781286319491,0.00033815791818993246,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,7.5,10.0,4.569415648273484,4.41848774607113,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,15.0,10.0,9.391824725027217,8.990214323312067,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,22.5,10.0,14.635405039600705,13.894888742357853,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,30.0,10.0,20.52554486191671,19.36357957361536,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,37.5,10.0,27.403686213937473,25.729481168170015,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,45.0,10.0,35.79044533282027,33.52268403944553,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,52.5,10.0,46.62980000572452,43.674652528909995,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,60.0,10.0,61.772990050611874,58.02637175410792,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,67.5,10.0,85.48481999456905,80.85014233049755,180.38839977125008,6.7626832910171055
31.99999999999999,0.12742749857031338,75.0,10.0,130.6039508245937,124.9340312325826,180.38839977125008,6.7626832910171055
64.0,0.12742749857031338,-75.0,10.0,-244.99755641150324,-249.81708396624404,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,-67.5,10.0,-157.7253569128423,-161.65269706725198,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,-60.0,10.0,-112.90091882814636,-116.00923926372604,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,-52.5,10.0,-84.96208674402284,-87.31044144360224,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,-45.0,10.0,-65.35424750771618,-67.01154126077063,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,-37.5,10.0,-50.3519786730792,-51.43037516969712,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,-30.0,10.0,-38.099300654374666,-38.70378833892249,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,-22.5,10.0,-27.513809174077867,-27.771371133426992,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,-15.0,10.0,-17.928917681105773,-17.96664736018508,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,-7.5,10.0,-8.87708583424613,-8.82805218557288,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,0.0,10.0,-0.0024827084012561396,0.0001986768408113737,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,7.5,10.0,9.002703319002224,8.82422977479055,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,15.0,10.0,18.444438475733524,17.955450993986396,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,22.5,10.0,28.675033527963382,27.75286689917492,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,30.0,10.0,40.14807847632506,38.67879549227165,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,37.5,10.0,53.5277236264218,51.399783553734544,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,45.0,10.0,69.84438791027875,66.97616651029219,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,52.5,10.0,90.97666063640547,87.27102871692334,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,60.0,10.0,120.57808026364629,115.96649692552091,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,67.5,10.0,167.19744240861144,161.60732680965813,360.77679954250027,6.7626832910171055
64.0,0.12742749857031338,75.0,10.0,256.4350740106103,249.76979989266883,360.77679954250027,6.7626832910171055
0.25,0.16237767391887217,-75.0,10.0,-2.3216112441764873,-1.052615545627258,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,-67.5,10.0,-1.9744936161506434,-0.6805029227220607,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,-60.0,10.0,-1.7190521172501545,-0.48762170124445137,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,-52.5,10.0,-1.5412617840908398,-0.3663032157628201,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,-45.0,10.0,-1.4111742503613138,-0.28049414758159597,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,-37.5,10.0,-1.3099037738284445,-0.21464040470359608,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,-30.0,10.0,-1.2263416426578684,-0.16086621689429445,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,-22.5,10.0,-1.1538727701637945,-0.11468681508108892,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,-15.0,10.0,-1.0882938074071187,-0.07328224913774489,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,-7.5,10.0,-1.026677282772872,-0.03469880050629326,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,0.0,10.0,-0.9667451546858228,0.0025699896140374268,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,7.5,10.0,-0.906482863024439,0.03983483646463806,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,15.0,10.0,-0.8438461711778905,0.07841447179081001,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,22.5,10.0,-0.7764624805758605,0.11981480350772841,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,30.0,10.0,-0.7012236410985105,0.16598884329699595,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,37.5,10.0,-0.6135952989521746,0.21975558246577495,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,45.0,10.0,-0.506248076691116,0.2855982080359152,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,52.5,10.0,-0.3659710805511539,0.37138940397594955,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,60.0,10.0,-0.16589423142395165,0.4926762504473863,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,67.5,10.0,0.1558964191491408,0.6854929412849572,1.4529720923985903,6.817888365539636
0.25,0.16237767391887217,75.0,10.0,0.7780569727226226,1.057440174275699,1.4529720923985903,6.817888365539636
0.5,0.16237767391887217,-75.0,10.0,-2.943947467684715,-2.1016452047648344,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,-67.5,10.0,-2.3857720786797736,-1.3613419550981651,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,-60.0,10.0,-2.049893390211751,-0.9768191441937912,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,-52.5,10.0,-1.7972801094375936,-0.734672787817661,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,-45.0,10.0,-1.5934046261606962,-0.5632823424407115,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,-37.5,10.0,-1.42389074585881,-0.4316938386009823,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,-30.0,10.0,-1.278460290584176,-0.3242139441529818,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,-22.5,10.0,-1.1493991737723668,-0.2318982459437965,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,-15.0,10.0,-1.0309071672180066,-0.14911898878751423,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,-7.5,10.0,-0.9184484757754587,-0.07197531670948412,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,0.0,10.0,-0.8081969225495655,0.0025415560190591158,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,7.5,10.0,-0.6965648681687686,0.07704806266908562,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,15.0,10.0,-0.579747194868038,0.15417870056931335,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,22.5,10.0,-0.45317690933718824,0.23694216340868543,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,30.0,10.0,-0.31072772801936877,0.3292374575523038,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,37.5,10.0,-0.14335365475261955,0.43668918643820276,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,45.0,10.0,0.06350641314339345,0.5682363860533481,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,52.5,10.0,0.3354807183184533,0.7395622193311716,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,60.0,10.0,0.7232348393895488,0.9815990990299263,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,67.5,10.0,1.3446702048638022,1.3659156200780396,2.9059441847971805,6.817888365539636
0.5,0.16237767391887217,75.0,10.0,2.541118134545696,2.1057705541811416,2.9059441847971805,6.817888365539636
1.0,0.16237767391887217,-75.0,10.0,-4.433941582137319,-4.183228193671211,5.811888369594361,6.817888365539636
1.0,0.16237767391887217,-67.5,10.0,-3.3056486665453573,-2.7142074809113423,5.811888369594361,6.817888365539636
1.0,0.16237767391887217,-60.0,10.0,-2.681035593276904,-1.950330662290946,5.811888369594361,6.817888365539636
1.0,0.16237767391887217,-52.5,10.0,-2.2491833200909004,-1.4685550938042087,5.811888369594361,6.817888365539636
1.0,0.16237767391887217,-45.0,10.0,-1.9140083598381537,-1.1271088465166144,5.811888369594361,6.817888365539636
1.0,0.16237767391887217,-37.5,10.0,-1.6348101170229956,-0.8646962661135353,5.811888369594361,6.817888365539636
